,text,label
1618,"IBM delivers Power-based servers with Linux IBM will push its Power5 line of servers down into the low end of the market, taking Linux with it, when it unwraps an aggressively priced series of Linux-only systems on Monday that will go up against the offerings of Sun Microsystems and Hewlett-Packard ",3
1619,"Frozen Eggs Showing Promise Italian researchers have achieved 13 human births using previously frozen eggs. It's encouraging for women who want to preserve their fertility, but efficiency is still low. By Kristen Philipkoski.",3
1620,"Headshake to the SETI Headfake Did the famous screensaver, SETIhome, uncover the first strong evidence for an extraterrestrial signal? The SETI Institute's Seth Shostak discusses how hyperbole can misrepresent the last addition to a list of stellar candidates.",3
1621,"Static over RFID A key patent holder wants royalties. If that starts a trend, adoption of radio frequency identification technology could suffer.",3
,,
,,
,,
1625,"CRN INTERVIEW: JOHN FOWLER, SUN Sun #39;s Fowler: Rising Sales While Hewlett-Packard, Dell and IBM are the recognized leaders of the X86 server market, one player has surprisingly begun to gain ground.",3
1626,"Video game pioneer shoots for next level with cell phones (USATODAY.com) USATODAY.com - Video game pioneer Trip Hawkins is going mobile. His latest act, a Silicon Valley company called Digital Chocolate, is developing games and ""lifestyle"" applications for portable phones. He hopes the new venture will turn out like the first he founded, Electronic Arts, the leading video game maker. His most recent gaming company, 3D0, went out of business after a decade. Hawkins spoke with USA TODAY's Edward C. Baigat last week's DemoMobile conference in La Jolla, Calif.",3
,,
,,
1629,Personal Tech Fast Forward columnist Rob Pegoraro discusses his latest column on Windows Media Player 10 and answer your personal tech questions.,3
1630,Court to hear Microsoft appeal to \$521M Eolas ruling A panel of judges on Thursday is scheduled to hear Microsoft's appeal in a case where a jury ordered the software maker to pay \$520.6 million in damages after finding that Internet Explorer (IE) infringed on a patent.,3
,,
1632,"Meditation Practice Helping Arthritis Patients By ALEX DOMINGUEZ    BALTIMORE (AP) -- Dalia Isicoff knows pain. A lifelong sufferer of rheumatoid arthritis, she has had seven hip replacement surgeries...",3
1633,"Training is the Key to Defibrillator Success By DANIEL YEE     ALPHARETTA, Ga. (AP) -- Because defibrillators are more affordable than ever, they are quickly becoming commonplace in schools, businesses and other public places such as airports...",3
1634,Novell sees a 'both-source' future CEO asserts the future of software development will not be found in the open-source or proprietary models.,3
,,
,,
,,
,,
1639,"Japan Gadget Turns Plants Into Speakers (AP) AP - The therapeutic power of flowers takes on new meaning with a Japanese gadget that turns plants into audio speakers, making the petals and leaves tremble with good vibrations.",3
1640,"Copy, rip, or import? If you #39;ve been using the new Windows Media Player 10 for Windows XP, you may have noticed that Microsoft shifted from some of the more formal language that it used in Windows Media Player 9 --  quot;Copy from CD quot; and  quot;Copy to CD quot; -- to the more casual terms ",3
1641,"Cisco Melds Add-on Features Into Branch-Office Routers SEPTEMBER 13, 2004 (COMPUTERWORLD) - Cisco Systems Inc. tomorrow plans to announce an all-new line of branch-office routers that integrate basic routing capabilities with IP voice support, security tools and other functionality.",3
1642,"Linux Promoters Challenge Microsoft (AP) AP - Seeking to be more competitive with Microsoft Corp., Linux backers have agreed on a standard version of the operating system so that programs written for one Linux distribution will work with others.",3
,,
,,
,,
,,
1647,Novell: Microsoft 'sucked \$60 billion' out of IT CEO Jack Messman tells conference crowd that Microsoft's licence fees have hobbled the IT industry.,3
,,
,,
,,
,,
,,
1653,"Symantec launches antiphishing service SEPTEMBER 13, 2004 (IDG NEWS SERVICE) - Symantec Corp. is fishing for dollars with a new service designed to help companies combat the ongoing epidemic of online identity theft, or  quot;phishing, quot; scams.",3
,,
1655,"Blurry Image Might Be First Picture of Exoplanet The image of a blurry red ball near a failed star just might be the first picture ever snapped of a planet outside our solar system, an astronomer who helped find the object said on Monday.",3
,,
,,
,,
1659,Microsoft adds to Visual Studio tools line 2005 Standard Edition targets developers working in small organizations.,3
1660,IBM open-sources speech-recognition development tools The move is designed to spur development in the speech recognition field and outflank rivals by making IBM's free technology the industry standard.,3
,,
,,
,,
,,
,,
1666,"Microsoft Targets Solo Programmers with New Visual Studio Version ORLANDO, Fla.Microsoft Corp. announced another edition of its upcoming development tools family, releasing information on Visual Studio 2005 Standard Edition at the VSLive!",3
1667,Virus  #39;talks #39; to victims Virus writers have created a piece of malware that  #39;talks #39; to victims. The Amus email worm uses Windows Speech Engine (which is built-in to Windows XP) to deliver a curious message to infected users.,3
,,
1669,"Firefox browser to hit 1.0 milestone Though the release is technically a preview, the 1.0 version is a significant milestone for the open-source browser software, which has already won an enthusiastic following as an alternative to Microsoft #39;s Internet Explorer.",3
,,
,,
,,
,,
,,
,,
1676,Cisco to debut new router family Internet hardware giant Cisco Systems is said to be preparing to launch a new family of routers that can manage both voice and data applications.,3
,,
,,
,,
,,
,,
,,
1683,IBM puts G5 in Linux server The eServer OpenPower 720 is aimed at the entry-level market for 64-bit Linux-based servers and runs various configurations of what IBM calls the Power5 at 1.5 and 1.65GHz.,3
,,
,,
1686,"Science Students Win \$100,000 Prize Description: Siemens Westinghouse announces the winners of its annual competition for high school students in math, science and technology.",3
,,
1688,"Help wanted by IT services firms The growing services industry is hiring, but tech workers looking for a job may need to do more than brush up on their coding.",3
1689,"Sun trims fourth-quarter earnings by \$12 million Sun Microsystems Inc. trimmed its fourth quarter and full-year 2004 results this week, to account for final accounting of asset retirement obligations and its settlement with Microsoft Corp.",3
1690,"Microsoft, Polycom team on collaboration products Microsoft Corp. and Polycom Inc. have struck a multi-year agreement to link Microsoft's Office Live Communications Server with Polycom's conferencing products, the companies plan to announce Tuesday.",3
,,
,,
,,
,,
1695,"Novell reaffirms open source strategy Novell is putting open source and identity management centre stage at its European user conference this week. The networking firm announced that Novell Open Enterprise Server (OES), which includes Novell #39;s ",3
1696,"Chinese Mobile Phone Giant to Open Up to 3000 Internet Cafes China #39;s second-largest mobile phone company says it plans to open up to 3,000 Internet cafes by the end of this year. State-controlled China Unicom, which already operates 400 Internet cafes across the country ",3
,,
,,
,,
,,
,,
1702,Whats New With Google News What's New With Google News\\Google News has added a whole bunch of features while we weren't lookin'. First off there's a new pull-down menu at the top of the page which easily allows you access to the top stories across all the Google News properties. If you look at that ...,3
1703,Cisco launches equipment leasing arm in India as it eyes booming IT market (AFP) AFP - US computer networking giant Cisco's Indian subsidiary announced the launch of a leasing arm to grab a slice of the growing domestic IT market.,3
1704,Flower power turns up the volume A Japanese company has come up with a way of turning flowers into loudspeakers.,3
